name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.01,0.09,17298
Lamar Jackson,2,QB,BAL,QB2,1,2,8,2.63,1.23,17233
Drake Maye,3,QB,NE,QB3,1,2,8,3.39,1.28,23046
Joe Burrow,4,QB,CIN,QB4,1,2,26,4.91,2.84,19196
Jalen Hurts,5,QB,PHI,QB5,2,3,19,7.13,3.61,19275
Ja'Marr Chase,6,WR,CIN,WR1,2,6,14,7.25,2.21,19788
Jayden Daniels,7,QB,WAS,QB6,2,2,70,8.66,7.68,22902
Caleb Williams,8,QB,CHI,QB7,2,3,26,9.63,4.53,23084
Jahmyr Gibbs,9,RB,DET,RB1,2,2,15,10.11,2.07,22968
Puka Nacua,10,WR,LAR,WR2,2,6,23,11.35,3.20,23180
Bijan Robinson,11,RB,ATL,RB2,2,3,15,11.95,2.00,23133
Justin Herbert,12,QB,LAC,QB8,2,4,32,12.17,6.03,18635
Jaxon Smith-Njigba,13,WR,SEA,WR3,3,6,23,12.89,2.49,23070
Amon-Ra St. Brown,14,WR,DET,WR4,3,11,21,13.54,2.25,19799
Trevor Lawrence,15,QB,JAC,QB9,3,4,41,14.87,6.76,19780
Dak Prescott,16,QB,DAL,QB10,3,4,49,15.06,6.68,15600
Christian McCaffrey,17,RB,SF,RB3,3,13,42,19.25,7.30,16393
CeeDee Lamb,18,WR,DAL,WR5,3,14,45,21.26,3.44,19202
Justin Jefferson,19,WR,MIN,WR6,3,12,63,21.40,5.36,19236
Brock Purdy,20,QB,SF,QB11,4,8,55,23.29,7.99,19797
Bo Nix,21,QB,DEN,QB12,4,8,55,23.64,7.03,22910
Jonathan Taylor,22,RB,IND,RB4,4,10,48,24.44,7.55,19217
Jaxson Dart,23,QB,NYG,QB13,4,7,56,26.29,9.89,23160
Drake London,24,WR,ATL,WR7,4,20,45,26.34,5.53,23163
A.J. Brown,25,WR,NE,WR8,4,14,68,26.47,7.40,18218
Patrick Mahomes II,26,QB,KC,QB14,4,9,66,28.66,8.84,16413
James Cook III,27,RB,BUF,RB5,4,15,49,28.96,8.98,22958
Nico Collins,28,WR,HOU,WR9,4,21,52,30.56,5.92,20130
Jared Goff,29,QB,DET,QB15,4,8,56,30.78,9.22,15501
Chase Brown,30,RB,CIN,RB6,4,15,49,31.29,8.16,25324
Chris Olave,31,WR,NO,WR10,4,20,52,31.29,7.73,20111
Matthew Stafford,32,QB,LAR,QB16,4,16,56,31.33,9.78,9451
Trey McBride,33,TE,ARI,TE1,5,28,78,34.30,6.61,22936
George Pickens,34,WR,DAL,WR11,5,21,59,35.94,7.20,22963
De'Von Achane,35,RB,MIA,RB7,5,15,54,36.61,8.55,23136
Brock Bowers,36,TE,LV,TE2,5,21,86,37.81,7.78,22955
DeVonta Smith,37,WR,PHI,WR12,5,20,63,38.45,8.36,19222
Saquon Barkley,38,RB,PHI,RB8,5,22,58,39.13,7.09,17240
Kyler Murray,39,QB,MIN,QB17,5,19,87,39.83,11.56,18600
Malik Nabers,40,WR,NYG,WR13,5,23,69,40.32,10.32,25409
Omarion Hampton,41,RB,LAC,RB9,5,15,61,40.77,8.58,25395
Kenneth Walker III,42,RB,KC,RB10,5,15,71,40.96,9.00,23021
Jordan Love,43,QB,GB,QB18,5,19,60,43.48,10.58,19246
Rashee Rice,44,WR,KC,WR14,5,23,110,44.04,12.85,23113
Ashton Jeanty,45,RB,LV,RB11,5,13,74,44.26,9.60,25989
Baker Mayfield,46,QB,TB,QB19,5,17,64,45.57,10.22,17237
Zay Flowers,47,WR,BAL,WR15,5,24,72,46.22,8.70,22916
Garrett Wilson,48,WR,NYJ,WR16,5,24,80,46.67,9.15,23072
Tyler Shough,49,QB,NO,QB20,6,19,87,50.48,9.89,23096
Ladd McConkey,50,WR,LAC,WR17,6,28,80,51.19,9.74,26122
Jaylen Waddle,51,WR,DEN,WR18,6,27,82,51.24,10.05,19790
Derrick Henry,52,RB,BAL,RB12,6,24,74,52.58,8.93,15514
Tetairoa McMillan,53,WR,CAR,WR19,6,28,80,53.32,8.43,25417
Colston Loveland,54,TE,CHI,TE3,6,39,104,53.67,14.53,26006
Tee Higgins,55,WR,CIN,WR20,6,35,86,53.74,7.96,19211
Malik Willis,56,QB,MIA,QB21,6,29,124,54.11,13.69,23499
Breece Hall,57,RB,NYJ,RB13,6,42,74,57.19,6.67,22982
Jeremiyah Love,58,RB,ARI,RB14,6,39,95,57.96,10.50,25403
Emeka Egbuka,59,WR,TB,WR21,6,27,112,58.84,10.29,23062
Kyren Williams,60,RB,LAR,RB15,6,40,79,60.09,8.30,23059
Javonte Williams,61,RB,DAL,RB16,6,38,81,61.43,8.57,22739
Sam Darnold,62,QB,SEA,QB22,6,38,92,61.68,7.07,17236
Travis Etienne Jr.,63,RB,NO,RB17,6,41,92,64.34,8.62,19231
C.J. Stroud,64,QB,HOU,QB23,6,38,86,64.48,6.36,23071
Luther Burden III,65,WR,CHI,WR22,6,43,109,65.73,10.36,27016
Daniel Jones,66,QB,IND,QB24,7,30,118,65.60,9.58,18232
Terry McLaurin,67,WR,WAS,WR23,7,44,91,67.94,8.41,18466
DJ Moore,68,WR,BUF,WR24,7,35,122,70.05,13.99,17265
Davante Adams,69,WR,LAR,WR25,7,44,112,70.77,9.81,12123
D'Andre Swift,70,RB,CHI,RB18,7,40,97,72.31,8.27,19210
Tyler Warren,71,TE,IND,TE4,7,39,104,74.36,12.05,26434
Jameson Williams,72,WR,DET,WR26,7,51,139,74.63,13.36,23677
Cam Ward,73,QB,TEN,QB25,7,50,126,72.38,10.61,24755
Bucky Irving,74,RB,TB,RB19,7,33,99,76.15,8.86,25981
Cam Skattebo,75,RB,NYG,RB20,7,54,98,76.75,8.87,27166
Christian Watson,76,WR,GB,WR27,7,45,123,77.48,11.95,23886
Parker Washington,77,WR,JAC,WR28,7,51,157,78.90,16.02,23106
Rome Odunze,78,WR,CHI,WR29,7,57,118,79.25,10.52,25411
David Montgomery,79,RB,HOU,RB21,7,49,98,79.79,8.92,18239
Quinshon Judkins,80,RB,CLE,RB22,7,58,102,80.52,8.96,25391
Mike Evans,81,WR,SF,WR30,7,45,139,81.22,14.94,12119
Bryce Young,82,QB,CAR,QB26,7,60,132,76.49,9.63,22900
Bhayshul Tuten,83,RB,JAC,RB23,7,61,115,86.51,10.15,27297
Jadarian Price,84,RB,SEA,RB24,7,58,111,87.84,9.21,27329
