name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,3,1.30,0.56,17298
Drake Maye,2,QB,NE,QB2,1,1,7,2.35,1.31,23046
Jayden Daniels,3,QB,WAS,QB3,1,3,11,5.00,2.88,22902
Lamar Jackson,4,QB,BAL,QB4,1,3,12,5.05,2.33,17233
Ja'Marr Chase,5,WR,CIN,WR1,1,1,8,6.20,2.09,19788
Joe Burrow,6,QB,CIN,QB5,2,3,21,8.45,5.24,19196
Jaxon Smith-Njigba,7,WR,SEA,WR2,2,2,15,9.15,2.73,23070
Caleb Williams,8,QB,CHI,QB6,2,4,36,9.20,6.74,23084
Puka Nacua,9,WR,LAR,WR3,2,5,18,10.00,3.38,23180
Bijan Robinson,10,RB,ATL,RB1,2,4,18,11.15,4.86,23133
Jahmyr Gibbs,11,RB,DET,RB2,2,5,19,12.60,4.87,22968
Justin Herbert,12,QB,LAC,QB7,2,6,28,12.65,6.94,18635
Patrick Mahomes II,13,QB,KC,QB8,3,7,24,13.65,4.61,16413
Jalen Hurts,14,QB,PHI,QB9,3,5,27,15.70,6.12,19275
Justin Jefferson,15,WR,MIN,WR4,3,10,26,16.90,4.44,19236
Amon-Ra St. Brown,16,WR,DET,WR5,3,9,26,17.20,5.08,19799
Trevor Lawrence,17,QB,JAC,QB10,3,12,43,18.50,7.75,19780
CeeDee Lamb,18,WR,DAL,WR6,3,14,30,19.80,4.31,19202
Ashton Jeanty,19,RB,LV,RB3,3,12,27,20.30,4.44,25989
Malik Nabers,20,WR,NYG,WR7,4,10,35,21.65,6.93,25409
Brock Purdy,21,QB,SF,QB11,4,14,46,23.20,9.32,19797
Jaxson Dart,22,QB,NYG,QB12,4,13,51,23.65,10.84,23160
Drake London,23,WR,ATL,WR8,4,15,29,23.65,4.00,23163
Jeremiyah Love,24,RB,ARI,RB4,4,16,33,25.00,4.71,25403
Bo Nix,25,QB,DEN,QB13,4,14,61,25.95,11.81,22910
De'Von Achane,26,RB,MIA,RB5,4,21,34,26.75,3.73,23136
Omarion Hampton,27,RB,LAC,RB6,4,19,36,28.05,5.21,25395
Brock Bowers,28,TE,LV,TE1,4,11,44,29.50,9.75,22955
Tetairoa McMillan,29,WR,CAR,WR9,4,22,39,30.25,4.12,25417
Dak Prescott,30,QB,DAL,QB14,4,17,56,31.10,12.19,15600
Jordan Love,31,QB,GB,QB15,4,20,67,32.70,12.36,19246
James Cook III,32,RB,BUF,RB7,4,23,43,32.95,4.71,22958
Jonathan Taylor,33,RB,IND,RB8,5,23,50,34.15,6.89,19217
Nico Collins,34,WR,HOU,WR10,5,22,42,34.30,4.75,20130
Emeka Egbuka,35,WR,TB,WR11,5,28,57,35.80,7.07,23062
George Pickens,36,WR,DAL,WR12,5,25,58,36.30,7.54,22963
Trey McBride,37,TE,ARI,TE2,5,16,59,37.45,11.56,22936
Chris Olave,38,WR,NO,WR13,5,34,49,39.75,4.04,20111
Carnell Tate,39,WR,TEN,WR14,5,30,55,40.65,6.89,26009
Kenneth Walker III,40,RB,KC,RB9,5,31,64,41.90,7.96,23021
Garrett Wilson,41,WR,NYJ,WR15,5,26,53,42.60,6.06,23072
Ladd McConkey,42,WR,LAC,WR16,5,33,55,43.10,5.60,26122
Breece Hall,43,RB,NYJ,RB10,5,30,65,46.55,9.19,22982
A.J. Brown,44,WR,NE,WR17,5,33,66,48.15,8.73,18218
Luther Burden III,45,WR,CHI,WR18,5,36,70,48.40,9.33,27016
DeVonta Smith,46,WR,PHI,WR19,6,35,60,49.25,6.52,19222
Jordyn Tyson,47,WR,NO,WR20,6,36,67,49.85,7.23,26035
Colston Loveland,48,TE,CHI,TE3,6,22,68,49.95,12.24,26006
Zay Flowers,49,WR,BAL,WR21,6,35,77,50.60,9.38,22916
