name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.04,0.20,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,8,2.69,1.22,17233
Drake Maye,3,QB,NE,QB3,1,2,8,3.61,1.30,23046
Joe Burrow,4,QB,CIN,QB4,1,2,19,4.89,2.88,19196
Jayden Daniels,5,QB,WAS,QB5,2,3,18,6.38,3.67,22902
Jalen Hurts,6,QB,PHI,QB6,2,2,17,6.97,2.90,19275
Ja'Marr Chase,7,WR,CIN,WR1,2,6,12,7.78,2.47,19788
Puka Nacua,8,WR,LAR,WR2,2,6,20,10.68,2.51,23180
Jahmyr Gibbs,9,RB,DET,RB1,2,2,15,10.92,2.55,22968
Caleb Williams,10,QB,CHI,QB7,2,2,26,11.20,5.51,23084
Justin Herbert,11,QB,LAC,QB8,2,4,32,11.38,5.23,18635
Bijan Robinson,12,RB,ATL,RB2,2,3,37,11.72,3.93,23133
Jaxon Smith-Njigba,13,WR,SEA,WR3,3,6,23,12.62,2.55,23070
Trevor Lawrence,14,QB,JAC,QB9,3,6,26,14.42,4.98,19780
Dak Prescott,15,QB,DAL,QB10,3,7,30,15.05,5.61,15600
Amon-Ra St. Brown,16,WR,DET,WR4,3,11,41,15.30,4.28,19799
Christian McCaffrey,17,RB,SF,RB3,3,10,45,18.91,7.66,16393
CeeDee Lamb,18,WR,DAL,WR5,3,14,44,20.31,4.26,19202
Brock Purdy,19,QB,SF,QB11,3,8,38,20.65,5.47,19797
Justin Jefferson,20,WR,MIN,WR6,3,12,47,21.22,5.41,19236
Jaxson Dart,21,QB,NYG,QB12,3,5,39,21.59,7.38,23160
Jonathan Taylor,22,RB,IND,RB4,4,13,48,25.57,8.54,19217
Drake London,23,WR,ATL,WR7,4,20,49,25.62,6.08,23163
Patrick Mahomes II,24,QB,KC,QB13,4,15,38,26.46,5.79,16413
Bo Nix,25,QB,DEN,QB14,4,9,50,26.81,7.53,22910
A.J. Brown,26,WR,NE,WR8,4,20,53,29.00,7.87,18218
Matthew Stafford,27,QB,LAR,QB15,4,8,55,30.97,9.97,9451
Nico Collins,28,WR,HOU,WR9,4,24,56,31.14,6.90,20130
Ashton Jeanty,29,RB,LV,RB5,4,15,58,31.68,8.48,25989
James Cook III,30,RB,BUF,RB6,5,15,61,34.22,10.14,22958
Chase Brown,31,RB,CIN,RB7,5,22,55,34.54,8.42,25324
Jared Goff,32,QB,DET,QB16,5,8,55,34.58,9.52,15501
Trey McBride,33,TE,ARI,TE1,5,28,54,34.73,5.94,22936
George Pickens,34,WR,DAL,WR10,5,21,57,34.85,7.15,22963
Rashee Rice,35,WR,KC,WR11,5,21,68,35.14,10.36,23113
De'Von Achane,36,RB,MIA,RB8,5,15,68,36.58,8.91,23136
Brock Bowers,37,TE,LV,TE2,5,22,51,36.82,4.93,22955
Chris Olave,38,WR,NO,WR12,5,23,68,37.32,8.68,20111
Kyler Murray,39,QB,MIN,QB17,5,13,64,38.35,12.16,18600
Omarion Hampton,40,RB,LAC,RB9,5,23,67,40.73,9.07,25395
DeVonta Smith,41,WR,PHI,WR13,5,24,62,41.00,8.25,19222
Saquon Barkley,42,RB,PHI,RB10,5,22,61,41.50,7.75,17240
Baker Mayfield,43,QB,TB,QB18,5,19,64,44.49,10.76,17237
Tyler Shough,44,QB,NO,QB19,5,18,66,46.35,10.55,23096
Jordan Love,45,QB,GB,QB20,5,19,64,46.53,9.81,19246
Kenneth Walker III,46,RB,KC,RB11,5,27,74,46.58,8.80,23021
Zay Flowers,47,WR,BAL,WR14,5,24,69,47.14,11.18,22916
Garrett Wilson,48,WR,NYJ,WR15,5,28,75,47.43,8.47,23072
Tetairoa McMillan,49,WR,CAR,WR16,6,28,72,49.85,10.03,25417
Tee Higgins,50,WR,CIN,WR17,6,35,73,51.47,8.74,19211
Ladd McConkey,51,WR,LAC,WR18,6,28,76,53.32,9.93,26122
Malik Nabers,52,WR,NYG,WR19,6,21,90,54.11,16.37,25409
Malik Willis,53,QB,MIA,QB21,6,21,94,54.58,13.01,23499
Emeka Egbuka,54,WR,TB,WR20,6,27,73,54.77,9.81,23062
Colston Loveland,55,TE,CHI,TE3,6,39,104,54.80,15.97,26006
Jeremiyah Love,56,RB,ARI,RB12,6,42,85,55.04,9.67,25403
Derrick Henry,57,RB,BAL,RB13,6,22,74,55.77,10.27,15514
Jaylen Waddle,58,WR,DEN,WR21,6,34,81,56.00,10.05,19790
Breece Hall,59,RB,NYJ,RB14,6,48,88,58.22,7.59,22982
Kyren Williams,60,RB,LAR,RB15,6,40,77,60.97,8.41,23059
Terry McLaurin,61,WR,WAS,WR22,6,44,82,61.55,8.13,18466
C.J. Stroud,62,QB,HOU,QB22,6,23,83,62.22,9.25,23071
Sam Darnold,63,QB,SEA,QB23,6,24,76,62.42,7.52,17236
Josh Jacobs,64,RB,GB,RB16,6,42,85,63.03,9.34,18269
Javonte Williams,65,RB,DAL,RB17,6,43,80,65.76,8.43,22739
Luther Burden III,66,WR,CHI,WR23,7,45,109,66.58,9.75,27016
Cam Ward,67,QB,TEN,QB24,7,33,91,67.62,8.14,24755
Davante Adams,68,WR,LAR,WR24,7,52,90,68.01,7.90,12123
Mike Evans,69,WR,SF,WR25,7,44,100,68.91,9.92,12119
Travis Etienne Jr.,70,RB,NO,RB18,7,42,95,69.99,10.24,19231
Daniel Jones,71,QB,IND,QB25,7,26,127,69.66,13.88,18232
Cam Skattebo,72,RB,NYG,RB19,7,54,99,74.12,9.62,27166
Tyler Warren,73,TE,IND,TE4,7,47,93,74.89,11.12,26434
DJ Moore,74,WR,BUF,WR26,7,35,117,75.54,13.66,17265
Jameson Williams,75,WR,DET,WR27,7,62,110,76.34,8.91,23677
Bryce Young,76,QB,CAR,QB26,7,30,127,74.01,11.35,22900
Christian Watson,77,WR,GB,WR28,7,59,114,77.80,11.75,23886
Rome Odunze,78,WR,CHI,WR29,7,55,114,79.15,10.34,25411
Bucky Irving,79,RB,TB,RB20,7,53,104,79.95,10.10,25981
Quinshon Judkins,80,RB,CLE,RB21,7,54,98,80.46,8.04,25391
D'Andre Swift,81,RB,CHI,RB22,7,65,98,81.23,7.69,19210
Jacoby Brissett,82,QB,ARI,QB27,7,27,127,83.57,16.47,15642
David Montgomery,83,RB,HOU,RB23,7,67,134,83.89,11.65,18239
TreVeyon Henderson,84,RB,NE,RB24,7,54,116,84.24,10.59,23065
Carnell Tate,85,WR,TEN,WR30,7,59,195,84.28,20.46,26009
Marvin Harrison Jr.,86,WR,ARI,WR31,8,63,129,90.27,13.20,23064
Bhayshul Tuten,87,RB,JAC,RB25,8,62,139,92.28,12.91,27297
Harold Fannin Jr.,88,TE,CLE,TE5,8,78,127,94.70,10.44,27050
Jaylen Warren,89,RB,PIT,RB26,8,79,110,95.27,5.86,24209
Tucker Kraft,90,TE,GB,TE6,8,76,125,95.47,11.11,25298
Jadarian Price,91,RB,SEA,RB27,8,74,111,96.70,8.25,27329
Brian Thomas Jr.,92,WR,JAC,WR32,8,68,128,98.27,13.43,23000
DK Metcalf,93,WR,PIT,WR33,8,69,123,98.31,12.45,18219
Alec Pierce,94,WR,IND,WR34,8,72,124,98.38,14.83,23791
Chris Godwin Jr.,95,WR,TB,WR35,8,62,124,99.16,11.38,16406
Kyle Pitts Sr.,96,TE,ATL,TE7,8,86,121,99.96,8.99,20164
Courtland Sutton,97,WR,DEN,WR36,8,69,123,100.05,12.20,17253
Parker Washington,98,WR,JAC,WR37,8,68,144,100.66,15.59,23106
Michael Pittman Jr.,99,WR,PIT,WR38,8,69,134,101.38,12.14,19278
Rhamondre Stevenson,100,RB,NE,RB28,8,80,131,102.11,8.94,22726
Tony Pollard,101,RB,TEN,RB29,8,81,130,102.82,8.83,18705
Chuba Hubbard,102,RB,CAR,RB30,8,78,141,103.84,11.69,19792
Sam LaPorta,103,TE,DET,TE8,8,78,121,104.57,10.10,22978
Michael Wilson,104,WR,ARI,WR39,8,76,139,106.12,12.50,25333
Wan'Dale Robinson,105,WR,TEN,WR40,8,63,148,106.30,14.61,22985
Jordyn Tyson,106,WR,NO,WR41,8,80,216,106.58,23.07,26035
Rico Dowdle,107,RB,PIT,RB31,8,88,134,107.03,9.80,19647
Geno Smith,108,QB,NYJ,QB28,8,31,184,101.43,25.87,11687
Josh Downs,109,WR,IND,WR42,8,72,158,109.28,15.94,24706
RJ Harvey,110,RB,DEN,RB32,8,74,153,111.16,16.52,27142
Jakobi Meyers,111,WR,JAC,WR43,8,82,149,113.03,13.18,18598
Kenny Gainwell,112,RB,TB,RB33,8,94,153,115.86,14.23,23310
Travis Kelce,113,TE,KC,TE9,8,93,153,115.89,11.86,11594
Quentin Johnston,114,WR,LAC,WR44,8,82,136,115.93,11.80,23123
Makai Lemon,115,WR,PHI,WR45,9,84,209,117.97,20.70,25420
J.K. Dobbins,116,RB,DEN,RB34,9,95,154,118.36,12.36,19245
Kyle Monangai,117,RB,CHI,RB35,9,99,141,118.95,9.31,27131
Aaron Rodgers,118,QB,PIT,QB29,9,29,177,95.60,25.61,9001
Jordan Addison,119,WR,MIN,WR46,9,92,144,121.11,10.36,23107
George Kittle,120,TE,SF,TE10,9,47,161,121.51,16.56,16499
Rachaad White,121,RB,WAS,RB36,9,88,156,122.09,14.13,23891
Jake Ferguson,122,TE,DAL,TE11,9,93,153,123.82,12.17,22718
Blake Corum,123,RB,LAR,RB37,9,103,150,124.12,9.78,23013
Aaron Jones Sr.,124,RB,MIN,RB38,9,98,145,124.72,11.02,16673
Jayden Reed,125,WR,GB,WR47,9,100,149,125.11,11.51,23020
Dalton Kincaid,126,TE,BUF,TE12,9,113,164,128.36,11.62,25247
Dallas Goedert,127,TE,PHI,TE13,9,112,175,132.28,14.93,17270
Jonathon Brooks,128,RB,CAR,RB39,9,97,321,133.58,32.84,26148
Jayden Higgins,129,WR,HOU,WR48,9,114,158,134.00,9.73,27077
Khalil Shakir,130,WR,BUF,WR49,9,106,169,134.28,11.82,23748
Xavier Worthy,131,WR,KC,WR50,9,106,157,134.65,10.31,23019
Isaiah Likely,132,TE,NYG,TE14,9,104,225,135.19,25.22,23781
Jacory Croskey-Merritt,133,RB,WAS,RB40,9,111,165,137.18,9.19,27316
Jordan Mason,134,RB,MIN,RB41,9,113,166,138.11,10.73,22969
Mark Andrews,135,TE,BAL,TE15,9,110,185,139.00,16.90,17269
Jalen Coker,136,WR,CAR,WR51,9,117,180,141.19,12.26,26403
Romeo Doubs,137,WR,NE,WR52,9,110,175,141.23,13.56,23794
KC Concepcion,138,WR,CLE,WR53,9,101,269,142.79,29.14,27331
Ricky Pearsall,139,WR,SF,WR54,9,88,325,130.87,36.90,26214
Tyrone Tracy Jr.,140,RB,NYG,RB42,9,118,176,144.95,9.70,22980
Matthew Golden,141,WR,GB,WR55,9,113,190,147.28,16.56,26024
Woody Marks,142,RB,HOU,RB43,9,103,210,148.53,15.35,27520
Fernando Mendoza,143,QB,LV,QB30,10,36,190,122.42,34.63,28013
Tyler Allgeier,144,RB,ARI,RB44,10,119,197,151.30,13.30,24172
Tyjae Spears,145,RB,TEN,RB45,10,119,188,151.95,12.01,25323
Chris Rodriguez Jr.,146,RB,JAC,RB46,10,111,211,152.03,18.37,22986
Zach Charbonnet,147,RB,SEA,RB47,10,99,218,152.58,21.52,23152
Tua Tagovailoa,148,QB,ATL,QB31,10,35,183,128.85,30.56,19198
Alvin Kamara,149,RB,NO,RB48,10,120,181,153.30,11.18,16421
Dylan Sampson,150,RB,CLE,RB49,10,139,187,155.36,9.72,27102
Juwan Johnson,151,TE,NO,TE16,10,125,194,155.45,16.92,19562
Rashid Shaheed,152,WR,SEA,WR56,10,134,190,156.07,11.19,24687
Isiah Pacheco,153,RB,DET,RB50,10,131,187,156.97,9.93,24333
Brenton Strange,154,TE,JAC,TE17,10,123,215,159.16,17.75,25345
Jauan Jennings,155,WR,MIN,WR57,10,112,247,159.84,21.70,19590
Chig Okonkwo,156,TE,WAS,TE18,10,109,230,160.36,26.19,23982
Jerry Jeudy,157,WR,CLE,WR58,10,112,197,161.49,15.87,19201
Hunter Henry,158,TE,NE,TE19,10,121,212,165.73,16.20,15561
Oronde Gadsden II,159,TE,LAC,TE20,10,115,212,168.28,25.87,25997
Adonai Mitchell,160,WR,NYJ,WR59,10,142,236,168.43,18.14,24357
Keaton Mitchell,161,RB,LAC,RB51,10,131,231,163.97,19.46,25360
Denzel Boston,162,WR,CLE,WR60,10,128,272,164.33,26.42,27339
Omar Cooper Jr.,163,WR,NYJ,WR61,10,132,271,167.33,25.81,28127
Jonah Coleman,164,RB,DEN,RB52,10,132,284,166.15,23.98,27320
Brian Robinson Jr.,165,RB,ATL,RB53,10,149,221,172.30,13.73,20094
Tank Bigsby,166,RB,PHI,RB54,10,148,222,172.92,16.93,22908
Tre Tucker,167,WR,LV,WR62,10,130,251,174.64,20.91,25337
Jalen McMillan,168,WR,TB,WR63,10,145,258,173.03,20.43,23179
Dalton Schultz,169,TE,HOU,TE21,10,126,206,177.76,15.46,17349
Travis Hunter,170,WR,JAC,WR64,10,112,254,173.51,25.96,26034
Braelon Allen,171,RB,NYJ,RB55,10,134,276,176.88,23.75,24346
Tre' Harris,172,WR,LAC,WR65,10,146,265,180.07,21.07,26215
James Conner,173,RB,ARI,RB56,10,120,284,181.42,31.32,16447
T.J. Hockenson,174,TE,MIN,TE22,10,136,223,184.26,14.82,18290
Deebo Samuel Sr.,175,WR,SF,WR66,10,96,322,172.03,39.65,18244
Ryan Flournoy,176,WR,DAL,WR67,10,152,288,184.75,20.85,26398
Michael Penix Jr.,177,QB,ATL,QB32,10,40,268,146.66,35.87,22973
Troy Franklin,178,WR,DEN,WR68,10,140,285,187.22,27.43,23092
Kayshon Boutte,179,WR,NE,WR69,10,147,242,188.08,18.98,22989
Stefon Diggs,180,WR,FA,WR70,11,102,320,168.43,38.52,13981
Kimani Vidal,181,RB,LAC,RB57,11,157,251,189.33,22.48,26355
Calvin Ridley,182,WR,TEN,WR71,11,149,263,193.23,21.31,17258
Jaylin Noel,183,WR,HOU,WR72,11,149,265,188.86,22.76,27122
AJ Barner,184,TE,SEA,TE23,11,152,224,196.78,15.26,26335
Kenyon Sadiq,185,TE,NYJ,TE24,11,148,350,198.04,30.51,26055
Ray Davis,186,RB,BUF,RB58,11,153,293,195.19,23.27,26191
Isaac TeSlaa,187,WR,DET,WR73,11,158,260,191.34,16.26,27446
Darnell Mooney,188,WR,NYG,WR74,11,158,256,196.54,17.41,19810
Jalen Nailor,189,WR,LV,WR75,11,123,275,192.40,35.24,24177
Malik Washington,190,WR,MIA,WR76,11,157,263,199.27,27.41,26314
Deshaun Watson,191,QB,CLE,QB33,11,34,278,153.04,40.12,16398
Emanuel Wilson,192,RB,SEA,RB59,11,154,271,198.10,26.40,25885
Dontayvion Wicks,193,WR,PHI,WR77,11,147,258,198.89,18.58,24354
