name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.7,1.02,1174,1,4,0.8,6,ppr,8,6,5789,2026-08-04,2026-08-11
Bijan Robinson,2,2,RB,ATL,5670,1.9,1.02,847,1,4,0.8,11,ppr,8,6,5789,2026-08-04,2026-08-11
Puka Nacua,3,3,WR,LAR,5714,2.9,1.03,281,1,5,0.6,11,ppr,8,6,5789,2026-08-04,2026-08-11
Ja'Marr Chase,4,4,WR,CIN,5177,3.9,1.04,1258,1,8,1,6,ppr,8,6,5789,2026-08-04,2026-08-11
Christian McCaffrey,5,5,RB,SF,2434,5.6,1.06,741,2,10,1.4,8,ppr,8,6,5789,2026-08-04,2026-08-11
Jaxon Smith-Njigba,6,6,WR,SEA,5671,5.8,1.06,699,2,9,1.2,11,ppr,8,6,5789,2026-08-04,2026-08-11
Amon-Ra St. Brown,7,7,WR,DET,5182,7,1.07,797,3,12,1.4,6,ppr,8,6,5789,2026-08-04,2026-08-11
Jonathan Taylor,8,8,RB,IND,4864,7.4,1.07,1070,3,15,1.7,13,ppr,8,6,5789,2026-08-04,2026-08-11
De'Von Achane,9,9,RB,MIA,5683,9.9,2.02,397,4,17,1.9,6,ppr,8,6,5789,2026-08-04,2026-08-11
Drake London,10,10,WR,ATL,5574,10.2,2.02,209,6,16,1.5,11,ppr,8,6,5789,2026-08-04,2026-08-11
CeeDee Lamb,11,11,WR,DAL,4869,11.3,2.03,867,5,21,2.1,14,ppr,8,6,5789,2026-08-04,2026-08-11
Rashee Rice,12,12,WR,KC,5696,11.6,2.04,177,6,19,1.9,5,ppr,8,6,5789,2026-08-04,2026-08-11
Chase Brown,13,13,RB,CIN,5706,12.2,2.04,892,6,19,2.4,6,ppr,8,6,5789,2026-08-04,2026-08-11
Ashton Jeanty,14,14,RB,LV,6500,14,2.06,661,6,22,2.9,13,ppr,8,6,5789,2026-08-04,2026-08-11
Justin Jefferson,15,15,WR,MIN,4876,14.2,2.06,1016,6,22,3.1,6,ppr,8,6,5789,2026-08-04,2026-08-11
James Cook III,16,16,RB,BUF,5652,14.9,2.07,1647,6,23,3.1,7,ppr,8,6,5789,2026-08-04,2026-08-11
Derrick Henry,17,17,RB,BAL,2350,15.7,2.08,444,8,22,2.9,13,ppr,8,6,5789,2026-08-04,2026-08-11
A.J. Brown,18,18,WR,NE,3247,17.7,3.02,657,10,25,2.7,11,ppr,8,6,5789,2026-08-04,2026-08-11
Saquon Barkley,19,19,RB,PHI,2860,18.9,3.03,1437,10,28,3.4,10,ppr,8,6,5789,2026-08-04,2026-08-11
Omarion Hampton,20,20,RB,LAC,6538,19.6,3.04,1536,9,29,3.7,7,ppr,8,6,5789,2026-08-04,2026-08-11
Chris Olave,21,21,WR,NO,5544,20.2,3.04,256,14,26,2.5,8,ppr,8,6,5789,2026-08-04,2026-08-11
George Pickens,22,22,WR,DAL,5576,21.3,3.05,464,14,28,2.5,14,ppr,8,6,5789,2026-08-04,2026-08-11
Nico Collins,23,23,WR,HOU,5207,23.6,3.08,746,17,33,2.5,8,ppr,8,6,5789,2026-08-04,2026-08-11
Josh Jacobs,24,24,RB,GB,3255,24.2,3.08,367,17,32,2.6,11,ppr,8,6,5789,2026-08-04,2026-08-11
Jeremiyah Love,25,25,RB,ARI,6769,25.9,4.02,330,16,36,3.7,14,ppr,8,6,5789,2026-08-04,2026-08-11
Kenneth Walker,26,26,RB,KC,5625,26.3,4.02,1760,16,39,3.7,5,ppr,8,6,5789,2026-08-04,2026-08-11
Zay Flowers,27,27,WR,BAL,5675,26.5,4.02,339,18,34,2.9,13,ppr,8,6,5789,2026-08-04,2026-08-11
Josh Allen,28,28,QB,BUF,2885,26.7,4.03,798,10,42,6.4,7,ppr,8,6,5789,2026-08-04,2026-08-11
Breece Hall,29,29,RB,NYJ,5503,27.2,4.03,234,18,35,3.3,13,ppr,8,6,5789,2026-08-04,2026-08-11
