name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,1,1.00,0.00,17298
Drake Maye,2,QB,NE,QB2,1,2,3,2.25,0.43,23046
Jayden Daniels,3,QB,WAS,QB3,1,3,7,3.88,1.36,22902
Lamar Jackson,4,QB,BAL,QB4,2,2,11,5.00,2.78,17233
Joe Burrow,5,QB,CIN,QB5,2,4,8,5.75,1.20,19196
Ja'Marr Chase,6,WR,CIN,WR1,2,4,8,6.63,1.49,19788
Caleb Williams,7,QB,CHI,QB6,2,5,11,8.38,2.45,23084
Puka Nacua,8,WR,LAR,WR2,2,8,10,8.88,0.60,23180
Jaxon Smith-Njigba,9,WR,SEA,WR3,2,7,12,9.25,1.56,23070
Justin Herbert,10,QB,LAC,QB7,2,5,18,9.63,4.21,18635
Jahmyr Gibbs,11,RB,DET,RB1,3,6,18,11.38,3.84,22968
Bijan Robinson,12,RB,ATL,RB2,3,5,19,12.13,5.11,23133
Jalen Hurts,13,QB,PHI,QB8,3,7,24,14.88,5.42,19275
Amon-Ra St. Brown,14,WR,DET,WR4,3,12,21,15.38,2.69,19799
Justin Jefferson,15,WR,MIN,WR5,3,11,22,16.63,3.50,19236
Patrick Mahomes II,16,QB,KC,QB9,4,12,23,18.38,4.61,16413
CeeDee Lamb,17,WR,DAL,WR6,4,14,22,19.50,2.50,19202
Trevor Lawrence,18,QB,JAC,QB10,4,12,32,19.63,7.26,19780
Ashton Jeanty,19,RB,LV,RB3,4,16,23,19.88,2.80,25989
Jaxson Dart,20,QB,NYG,QB11,4,14,31,21.50,6.28,23160
Bo Nix,21,QB,DEN,QB12,4,17,27,21.50,4.58,22910
Brock Purdy,22,QB,SF,QB13,4,13,38,22.50,8.47,19797
Malik Nabers,23,WR,NYG,WR7,4,15,28,23.50,4.44,25409
Jeremiyah Love,24,RB,ARI,RB4,4,20,30,23.88,3.62,25403
Drake London,25,WR,ATL,WR8,4,20,28,24.63,2.87,23163
De'Von Achane,26,RB,MIA,RB5,4,17,31,25.25,3.90,23136
Omarion Hampton,27,RB,LAC,RB6,5,21,36,27.63,5.10,25395
Tetairoa McMillan,28,WR,CAR,WR9,5,24,34,29.75,3.19,25417
James Cook III,29,RB,BUF,RB7,5,26,35,31.00,2.96,22958
Brock Bowers,30,TE,LV,TE1,5,14,56,32.75,11.99,22955
Dak Prescott,31,QB,DAL,QB14,5,20,53,32.88,12.81,15600
Nico Collins,32,WR,HOU,WR10,5,29,37,33.25,2.68,20130
George Pickens,33,WR,DAL,WR11,5,20,40,33.63,5.76,22963
Jordan Love,34,QB,GB,QB15,5,24,57,34.25,11.11,19246
Emeka Egbuka,35,WR,TB,WR12,5,23,45,34.50,6.06,23062
Jonathan Taylor,36,RB,IND,RB8,5,32,41,35.75,3.38,19217
Trey McBride,37,TE,ARI,TE2,5,15,48,38.00,9.54,22936
Chris Olave,38,WR,NO,WR13,5,35,43,38.25,2.59,20111
Garrett Wilson,39,WR,NYJ,WR14,6,34,49,40.13,4.94,23072
Ladd McConkey,40,WR,LAC,WR15,6,33,48,41.13,5.06,26122
Jared Goff,41,QB,DET,QB16,6,24,72,43.75,18.56,15501
Zay Flowers,42,WR,BAL,WR16,6,43,51,45.38,2.83,22916
Carnell Tate,43,WR,TEN,WR17,6,37,55,45.75,5.45,26009
DeVonta Smith,44,WR,PHI,WR18,6,40,52,47.13,3.76,19222
Chase Brown,45,RB,CIN,RB9,6,38,55,48.50,6.34,25324
Kenneth Walker III,46,RB,KC,RB10,6,38,66,49.63,10.90,23021
A.J. Brown,47,WR,NE,WR19,6,43,58,50.00,5.36,18218
Rashee Rice,48,WR,KC,WR20,6,42,62,51.00,7.86,23113
Luther Burden III,49,WR,CHI,WR21,6,41,66,51.38,8.38,27016
Tee Higgins,50,WR,CIN,WR22,6,44,65,52.75,6.92,19211
Breece Hall,51,RB,NYJ,RB11,6,42,68,52.88,9.77,22982
Jaylen Waddle,52,WR,DEN,WR23,6,47,60,53.88,4.01,19790
Baker Mayfield,53,QB,TB,QB17,7,39,61,54.75,6.94,17237
