name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.6,1.02,1784,1,4,0.7,6,ppr,8,6,7479,2026-08-16,2026-08-23
Bijan Robinson,2,2,RB,ATL,5670,1.9,1.02,1128,1,6,0.7,11,ppr,8,6,7479,2026-08-16,2026-08-23
Puka Nacua,3,3,WR,LAR,5714,3.1,1.03,278,1,6,0.9,11,ppr,8,6,7479,2026-08-16,2026-08-23
Ja'Marr Chase,4,4,WR,CIN,5177,3.9,1.04,1942,1,8,1,6,ppr,8,6,7479,2026-08-16,2026-08-23
Jaxon Smith-Njigba,5,5,WR,SEA,5671,5.4,1.05,994,2,9,1.1,11,ppr,8,6,7479,2026-08-16,2026-08-23
Amon-Ra St. Brown,6,6,WR,DET,5182,6.3,1.06,1123,2,12,1.3,6,ppr,8,6,7479,2026-08-16,2026-08-23
Christian McCaffrey,7,7,RB,SF,2434,6.6,1.07,1492,2,12,1.6,8,ppr,8,6,7479,2026-08-16,2026-08-23
Jonathan Taylor,8,8,RB,IND,4864,7.5,1.07,1753,3,14,1.7,13,ppr,8,6,7479,2026-08-16,2026-08-23
Drake London,9,9,WR,ATL,5574,9.9,2.02,284,6,15,1.6,11,ppr,8,6,7479,2026-08-16,2026-08-23
De'Von Achane,10,10,RB,MIA,5683,10.4,2.02,786,5,18,1.9,6,ppr,8,6,7479,2026-08-16,2026-08-23
CeeDee Lamb,11,11,WR,DAL,4869,10.6,2.03,1232,5,19,2,14,ppr,8,6,7479,2026-08-16,2026-08-23
Justin Jefferson,12,12,WR,MIN,4876,11.7,2.04,1244,5,19,2.3,6,ppr,8,6,7479,2026-08-16,2026-08-23
James Cook III,13,13,RB,BUF,5652,12.7,2.05,2678,5,22,2.9,7,ppr,8,6,7479,2026-08-16,2026-08-23
Chase Brown,14,14,RB,CIN,5706,13.4,2.05,1708,6,22,2.6,6,ppr,8,6,7479,2026-08-16,2026-08-23
Rashee Rice,15,15,WR,KC,5696,14.8,2.07,256,9,22,2.2,5,ppr,8,6,7479,2026-08-16,2026-08-23
Ashton Jeanty,16,16,RB,LV,6500,15.1,2.07,1428,7,23,3.1,13,ppr,8,6,7479,2026-08-16,2026-08-23
Derrick Henry,17,17,RB,BAL,2350,17.6,3.02,1008,10,25,2.6,13,ppr,8,6,7479,2026-08-16,2026-08-23
A.J. Brown,18,18,WR,NE,3247,18.2,3.02,1396,9,29,3.2,11,ppr,8,6,7479,2026-08-16,2026-08-23
Saquon Barkley,19,19,RB,PHI,2860,19.7,3.04,2474,11,31,3.3,10,ppr,8,6,7479,2026-08-16,2026-08-23
George Pickens,20,20,WR,DAL,5576,19.8,3.04,659,12,29,2.9,14,ppr,8,6,7479,2026-08-16,2026-08-23
Chris Olave,21,21,WR,NO,5544,20.2,3.04,506,10,33,3.6,8,ppr,8,6,7479,2026-08-16,2026-08-23
